;Classifier;Exp. Group;Ratio Men;Prob Men;Prob Women;Prob Diff;Informativeness Diff;Lower Bound Bias;Mean Bias;Upper Bound Bias;Width_Confidence_Intervall;SD Bias;Significant_Bias
1313;Tree_noSexInf;130;0.95;0.50;0.50;0.00;0.00;-0.0038789037212774843;0.007014354066985646;0.017907611855248775;0.02178651557652626;0.0028004398923126717;No
1314;Tree_noSexInf;131;0.95;0.50;0.65;0.15;-0.15;-0.015069687731599371;-0.005688038277511961;0.00369361117657545;0.01876329890817482;0.0024118354580047836;No
1315;Tree_noSexInf;132;0.95;0.50;0.80;0.30;-0.30;-0.04765353860873007;-0.0386488038277512;-0.029644069046772338;0.018009469561957734;0.0023149381930095106;Yes
1316;Tree_noSexInf;133;0.95;0.50;0.95;0.45;-0.45;-0.14090008887433952;-0.13351387559808614;-0.12612766232183276;0.014772426552506785;0.0018988485092344012;Yes
1317;Tree_noSexInf;134;0.95;0.65;0.20;-0.45;-0.15;-0.02781272120257108;-0.01796937799043062;-0.008126034778290162;0.019686686424280918;0.0025305277393420146;Yes
1318;Tree_noSexInf;135;0.95;0.65;0.35;-0.30;0.00;0.006642330260600038;0.016279425837320574;0.025916521414041112;0.019274191153441072;0.0024775055748847094;Yes
1319;Tree_noSexInf;136;0.95;0.65;0.50;-0.15;0.15;0.005452250431228652;0.015020095693779906;0.02458794095633116;0.019135690525102507;0.002459702696615933;Yes
1320;Tree_noSexInf;137;0.95;0.65;0.65;0.00;0.00;-0.011182651297943033;-0.002386602870813397;0.006409445556316239;0.017592096854259272;0.002261289082554203;No
1321;Tree_noSexInf;138;0.95;0.65;0.80;0.15;-0.15;-0.058704062584918226;-0.050177990430622016;-0.041651918276325806;0.017052144308592417;0.0021918835530866806;Yes
1322;Tree_noSexInf;139;0.95;0.65;0.95;0.30;-0.30;-0.14589733620286102;-0.13924976076555023;-0.13260218532823945;0.01329515087462155;0.0017089594135797264;Yes
1323;Tree_noSexInf;140;0.95;0.80;0.35;-0.45;0.15;0.07928681567235916;0.09089760765550238;0.1025083996386456;0.023221583966286423;0.0029849036608655156;Yes
1324;Tree_noSexInf;141;0.95;0.80;0.50;-0.30;0.30;0.08010915094792839;0.09077894736842106;0.10144874378891372;0.021339592840985324;0.002742992419677862;Yes
1325;Tree_noSexInf;142;0.95;0.80;0.65;-0.15;0.15;0.04267459944387443;0.05154832535885167;0.06042205127382891;0.01774745182995448;0.0022812584195451486;Yes
1326;Tree_noSexInf;143;0.95;0.80;0.80;0.00;0.00;-0.005672584981779506;0.0023464114832535883;0.010365407948286682;0.016037992930066188;0.0020615244799575766;No
1327;Tree_noSexInf;144;0.95;0.80;0.95;0.15;-0.15;-0.10237713134210172;-0.09683827751196172;-0.09129942368182173;0.011077707660280003;0.0014239291426964454;Yes
1328;Tree_noSexInf;145;0.95;0.95;0.50;-0.45;0.45;0.21036342156568186;0.2207866028708134;0.23120978417594493;0.02084636261026309;0.0026795925791041194;Yes
1329;Tree_noSexInf;146;0.95;0.95;0.65;-0.30;0.30;0.1696360225848937;0.1787732057416268;0.18791038889835993;0.018274366313466253;0.002348988035797027;Yes
1330;Tree_noSexInf;147;0.95;0.95;0.80;-0.15;0.15;0.09205474279478745;0.09901435406698565;0.10597396533918385;0.013919222544396408;0.0017891776198165567;Yes
1331;Tree_noSexInf;148;0.95;0.95;0.95;0.00;0.00;-0.013350364300018404;-0.010185645933014353;-0.007020927566010303;0.0063294367340081025;0.00081358614063478;Yes
1332;NN;1;0.50;0.05;0.05;0.00;0.00;-1.271290704585535e-05;7.272727272727273e-06;2.7258361591309895e-05;3.997126863716525e-05;5.137909035737218e-06;No
1333;NN;2;0.50;0.05;0.20;0.15;0.15;0.14995824373317088;0.1500072727272727;0.15005630172137455;9.805798820364864e-05;1.2604379115185127e-05;Yes
1334;NN;3;0.50;0.05;0.35;0.30;0.30;0.295990148022497;0.2985854545454545;0.30118076106841196;0.005190613045914896;0.0006672016820808362;Yes
1335;NN;4;0.50;0.05;0.50;0.45;0.45;0.28123792382107315;0.30516363636363636;0.32908934890619956;0.04785142508512637;0.006150824772401055;Yes
1336;NN;5;0.50;0.20;0.05;-0.15;-0.15;-0.1501656460557007;-0.14992363636363637;-0.14968162667157203;0.0004840193841286742;6.221587785368438e-05;Yes
1337;NN;6;0.50;0.20;0.20;0.00;0.00;-0.00021230448611154917;5.090909090909091e-05;0.00031412266792973096;0.0005264271540412802;6.766697489534425e-05;No
1338;NN;7;0.50;0.20;0.35;0.15;0.15;0.1404431552058137;0.14446545454545454;0.14848775388509536;0.008044598679281654;0.0010340531499850884;Yes
1339;NN;8;0.50;0.20;0.50;0.30;0.30;0.10599820740871124;0.12318545454545456;0.14037270168219787;0.034374494273486635;0.004418499355870572;Yes
1340;NN;9;0.50;0.20;0.65;0.45;0.15;0.044373086891755356;0.048149090909090905;0.051925094926426454;0.007552008034671101;0.0009707355218447856;Yes
1341;NN;10;0.50;0.35;0.05;-0.30;-0.30;-0.3011520613922647;-0.2984363636363636;-0.29572066588046253;0.005431395511802115;0.0006981518732883967;Yes
1342;NN;11;0.50;0.35;0.20;-0.15;-0.15;-0.14686427047208458;-0.1420909090909091;-0.13731754770973362;0.009546722762350949;0.001227136260988081;Yes
1343;NN;12;0.50;0.35;0.35;0.00;0.00;0.0003138358957268956;0.0021781818181818183;0.004042527740636741;0.0037286918449098453;0.00047928625171604335;Yes
1344;NN;13;0.50;0.35;0.50;0.15;0.15;0.018537640198446004;0.02556;0.032582359801553995;0.014044719603107995;0.001805309018541119;Yes
1345;NN;14;0.50;0.35;0.65;0.30;0.00;0.002710073878176655;0.013432727272727273;0.02415538066727789;0.021445306789101237;0.0027565808962948684;Yes
1346;NN;15;0.50;0.35;0.80;0.45;-0.15;-0.051144155717926874;-0.04741818181818182;-0.04369220791843676;0.007451947799490108;0.0009578737737946773;Yes
1347;NN;16;0.50;0.50;0.05;-0.45;-0.45;-0.31972493054810797;-0.2948690909090909;-0.27001325127007386;0.049711679278034125;0.006389941947121448;Yes
1348;NN;17;0.50;0.50;0.20;-0.30;-0.30;-0.11807678727607729;-0.1016290909090909;-0.08518139454210452;0.03289539273397275;0.00422837556386325;Yes
1349;NN;18;0.50;0.50;0.35;-0.15;-0.15;-0.02303036353306964;-0.016720000000000002;-0.010409636466930366;0.012620727066139273;0.0016222689407060303;Yes
1350;NN;19;0.50;0.50;0.50;0.00;0.00;-0.003426369632669281;0.0012145454545454543;0.0058554605417601895;0.00928183017442947;0.0011930869533882686;No
1351;NN;20;0.50;0.50;0.65;0.15;-0.15;-0.035129954880391084;-0.027061818181818183;-0.018993681483245282;0.0161362733971458;0.002074157456519529;Yes
1352;NN;21;0.50;0.50;0.80;0.30;-0.30;-0.14776368513979424;-0.13016000000000003;-0.11255631486020581;0.03520737027958842;0.004525557282809129;Yes
1353;NN;22;0.50;0.50;0.95;0.45;-0.45;-0.31934934219326505;-0.2954727272727273;-0.2715961123521895;0.047753229841075516;0.006138202750411835;Yes
1354;NN;23;0.50;0.65;0.20;-0.45;-0.15;-0.04491098425048208;-0.04107272727272727;-0.037234470294972455;0.007676513955509631;0.0009867395196534584;Yes
1355;NN;24;0.50;0.65;0.35;-0.30;0.00;-0.015024003308870442;-0.0031745454545454538;0.008674912399779534;0.023698915708649976;0.0030462599088844633;No
1356;NN;25;0.50;0.65;0.50;-0.15;0.15;0.01402555805486147;0.02054909090909091;0.02707262376332035;0.013047065708458877;0.0016770705328831952;Yes
1357;NN;26;0.50;0.65;0.65;0.00;0.00;-0.0018711930094857847;0.0013636363636363637;0.004598465736758512;0.006469658746244297;0.0008316102856829991;No
1358;NN;27;0.50;0.65;0.80;0.15;-0.15;-0.1445359431645461;-0.13934181818181818;-0.13414769319909026;0.010388249965455832;0.0013353062132580244;Yes
1359;NN;28;0.50;0.65;0.95;0.30;-0.30;-0.29854370415560827;-0.29348363636363634;-0.2884235685716644;0.010120135583943883;0.0013008427761355785;Yes
1360;NN;29;0.50;0.80;0.35;-0.45;0.15;0.03275086941435204;0.037160000000000006;0.04156913058564797;0.008818261171295926;0.00113349976861543;Yes
1361;NN;30;0.50;0.80;0.50;-0.30;0.30;0.09052480744740311;0.10820727272727274;0.12588973800714237;0.035364930559739244;0.0045458100897542535;Yes
1362;NN;31;0.50;0.80;0.65;-0.15;0.15;0.13268958529491665;0.1383927272727273;0.14409586925053797;0.011406283955621318;0.0014661643574975468;Yes
1363;NN;32;0.50;0.80;0.80;0.00;0.00;-0.0003923511721971763;8e-05;0.0005523511721971763;0.0009447023443943526;0.00012143209051995972;No
1364;NN;33;0.50;0.80;0.95;0.15;-0.15;-0.15037804183504652;-0.14968727272727272;-0.14899650361949893;0.0013815382155475755;0.00017758299705999936;Yes
1365;NN;34;0.50;0.95;0.50;-0.45;0.45;0.2566253571093591;0.2812109090909091;0.30579646107245917;0.04917110396310013;0.0063204563668585925;Yes
1366;NN;35;0.50;0.95;0.65;-0.30;0.30;0.28989423173278056;0.29463636363636364;0.2993784955399467;0.00948426380716618;0.0012191077835054288;Yes
1367;NN;36;0.50;0.95;0.80;-0.15;0.15;0.1496083481105344;0.1499018181818182;0.150195288253102;0.0005869401425676135;7.544531771831451e-05;Yes
1368;NN;37;0.50;0.95;0.95;0.00;0.00;-0.0003009231700620991;-3.272727272727273e-05;0.00023546862460755366;0.0005363917946696528;6.894783034146803e-05;No
1369;NN;38;0.65;0.05;0.05;0.00;0.00;0.002064738624784764;0.0021958041958041953;0.002326869766823627;0.0002621311420388627;3.369435119648241e-05;Yes
1370;NN;39;0.65;0.05;0.20;0.15;0.15;0.15071733553089597;0.15075804195804196;0.15079874838518795;8.14128542919895e-05;1.0464812700566702e-05;Yes
1371;NN;40;0.65;0.05;0.35;0.30;0.30;0.29929669475626924;0.29933186813186813;0.299367041507467;7.034675119781105e-05;9.042375209425533e-06;Yes
1372;NN;41;0.65;0.05;0.50;0.45;0.45;0.3866833142402667;0.4042821178821179;0.42188092152396905;0.0351976072837024;0.00452430234678911;Yes
1373;NN;42;0.65;0.20;0.05;-0.15;-0.15;-0.14895385008030845;-0.14863176823176824;-0.14830968638322803;0.0006441636970804456;8.280083651501118e-05;Yes
1374;NN;43;0.65;0.20;0.20;0.00;0.00;-4.283027513629176e-05;-5.994005994005994e-06;3.084226314827977e-05;7.367253828457153e-05;9.469872061704994e-06;No
1375;NN;44;0.65;0.20;0.35;0.15;0.15;0.14424657609890504;0.14654025974025975;0.14883394338161446;0.004587367282709407;0.0005896604390025058;Yes
1376;NN;45;0.65;0.20;0.50;0.30;0.30;0.14627721548296316;0.16620899100899103;0.1861407665350189;0.039863551052055766;0.005124063011512528;Yes
1377;NN;46;0.65;0.20;0.65;0.45;0.15;0.04503982292204502;0.05653746253746254;0.06803510215288007;0.022995279230835046;0.0029558144379123906;Yes
1378;NN;47;0.65;0.35;0.05;-0.30;-0.30;-0.29185546435439946;-0.28387892107892104;-0.2759023778034426;0.015953086550956824;0.0020506106093877517;Yes
1379;NN;48;0.65;0.35;0.20;-0.15;-0.15;-0.14484129862116685;-0.1391984015984016;-0.13355550457563636;0.011285794045530496;0.0014506765779279188;Yes
1380;NN;49;0.65;0.35;0.35;0.00;0.00;-0.0020176271312261533;-0.0003524475524475523;0.0013127320263310485;0.003330359157557202;0.0004280845465073247;No
1381;NN;50;0.65;0.35;0.50;0.15;0.15;0.022421189333419647;0.031430569430569426;0.040439949527719204;0.018018760194299554;0.002316132411393972;Yes
1382;NN;51;0.65;0.35;0.65;0.30;0.00;-0.006619991470575803;-0.001357842157842158;0.0039043071548914864;0.010524298625467289;0.0013527939153852185;No
1383;NN;52;0.65;0.35;0.80;0.45;-0.15;-0.04268311575671449;-0.0382973026973027;-0.03391148963789091;0.008771626118823579;0.0011275052964445625;Yes
1384;NN;53;0.65;0.50;0.05;-0.45;-0.45;-0.2145346754458669;-0.19584655344655344;-0.17715843144723997;0.03737624399862694;0.004804344428135305;Yes
1385;NN;54;0.65;0.50;0.20;-0.30;-0.30;-0.07552141422704907;-0.06352887112887112;-0.051536328030693176;0.023985086196355896;0.0030830442788751236;Yes
1386;NN;55;0.65;0.50;0.35;-0.15;-0.15;-0.014794549675782209;-0.008332067932067932;-0.001869586188353655;0.012924963487428553;0.00166137550677807;Yes
1387;NN;56;0.65;0.50;0.50;0.00;0.00;-0.0027121316318270447;0.0020307692307692305;0.006773670093365505;0.00948580172519255;0.0012193054675718425;No
1388;NN;57;0.65;0.50;0.65;0.15;-0.15;-0.027342513718618705;-0.020025574425574427;-0.01270863513253015;0.014633878586088556;0.0018810395461263012;Yes
1389;NN;58;0.65;0.50;0.80;0.30;-0.30;-0.09073377333681919;-0.07892067932067931;-0.06710758530453943;0.02362618803227976;0.0030369114894244096;Yes
1390;NN;59;0.65;0.50;0.95;0.45;-0.45;-0.23167654726697073;-0.2125742257742258;-0.19347190428148087;0.03820464298548989;0.0049108268787783965;Yes
1391;NN;60;0.65;0.65;0.20;-0.45;-0.15;-0.037929230829037104;-0.03331948051948051;-0.028709730209923925;0.009219500619113178;0.0011850751089717193;Yes
1392;NN;61;0.65;0.65;0.35;-0.30;0.00;-0.00785067756016734;-0.0017442557442557442;0.004362166071655851;0.01221284363182319;0.0015698395819652977;No
1393;NN;62;0.65;0.65;0.50;-0.15;0.15;0.02655113964235034;0.03652387612387612;0.0464966126054019;0.019945472963051557;0.0025637921750532333;Yes
1394;NN;63;0.65;0.65;0.65;0.00;0.00;-0.0035489568899307;-0.001336263736263736;0.000876429417403228;0.004425386307333928;0.0005688393956537495;No
1395;NN;64;0.65;0.65;0.80;0.15;-0.15;-0.14234748283976545;-0.13630409590409592;-0.1302607089684264;0.012086773871339038;0.0015536345681238684;Yes
1396;NN;65;0.65;0.65;0.95;0.30;-0.30;-0.28628248813845547;-0.27719520479520476;-0.26810792145195406;0.018174566686501387;0.002336159786341136;Yes
1397;NN;66;0.65;0.80;0.35;-0.45;0.15;0.04190436362075878;0.05384415584415584;0.0657839480675529;0.023879584446794132;0.0030694830782717615;Yes
1398;NN;67;0.65;0.80;0.50;-0.30;0.30;0.1457706757108074;0.16616303696303697;0.18655539821526654;0.04078472250445912;0.005242470439901371;Yes
1399;NN;68;0.65;0.80;0.65;-0.15;0.15;0.1379401138415162;0.14223136863136862;0.14652262342122105;0.008582509579704876;0.0011031962462624055;Yes
1400;NN;69;0.65;0.80;0.80;0.00;0.00;-0.00013866920339909364;3.1168831168831166e-05;0.00020100686573675599;0.0003396760691358496;4.3661980325890216e-05;No
1401;NN;70;0.65;0.80;0.95;0.15;-0.15;-0.14872889716409032;-0.14840479520479521;-0.1480806932455001;0.0006482039185902405;8.332016680672613e-05;Yes
1402;NN;71;0.65;0.95;0.50;-0.45;0.45;0.3682208508583583;0.388394005994006;0.40856716112965363;0.04034631027129533;0.005186116907703106;Yes
1403;NN;72;0.65;0.95;0.65;-0.30;0.30;0.2968266322360409;0.29842957042957047;0.30003250862310005;0.0032058763870591186;0.0004120835244446669;Yes
1404;NN;73;0.65;0.95;0.80;-0.15;0.15;0.15073830605964075;0.15076123876123876;0.15078417146283676;4.58654031960301e-05;5.895541411200156e-06;Yes
1405;NN;74;0.65;0.95;0.95;0.00;0.00;0.0019717214381800648;0.0021506493506493504;0.002329577263118636;0.00035785582493857103;4.599880712151135e-05;Yes
1406;NN;75;0.80;0.05;0.05;0.00;0.00;-7.486110520173982e-05;1.1363636363636365e-05;9.758837792901255e-05;0.00017244948313075237;2.2166665902664794e-05;No
1407;NN;76;0.80;0.05;0.20;0.15;0.15;0.14997292770325568;0.15000227272727273;0.1500316177512898;5.869004803408532e-05;7.544021953353836e-06;Yes
1408;NN;77;0.80;0.05;0.35;0.30;0.30;0.2996495475024381;0.299975;0.3003004524975619;0.000650904995123738;8.366736333065058e-05;Yes
1409;NN;78;0.80;0.05;0.50;0.45;0.45;0.44684861772997453;0.4492636363636365;0.4516786549972984;0.0048300372673238876;0.0006208532519695094;Yes
1410;NN;79;0.80;0.20;0.05;-0.15;-0.15;-0.15005731122598087;-0.1499772727272727;-0.14989723422856455;0.00016007699741632444;2.057630591875418e-05;Yes
1411;NN;80;0.80;0.20;0.20;0.00;0.00;-0.00013500112126988437;5e-05;0.00023500112126988436;0.00037000224253976873;4.756010829790196e-05;No
1412;NN;81;0.80;0.20;0.35;0.15;0.15;0.14883226240392483;0.1498022727272727;0.15077228305062057;0.0019400206466957575;0.00024937035901099677;Yes
1413;NN;82;0.80;0.20;0.50;0.30;0.30;0.2404497281100525;0.25586136363636364;0.2712729991626748;0.03082327105262227;0.003962024930702243;Yes
1414;NN;83;0.80;0.20;0.65;0.45;0.15;0.17559319178088853;0.20814090909090907;0.2406886264009296;0.06509543462004108;0.00836737069207193;Yes
1415;NN;84;0.80;0.35;0.05;-0.30;-0.30;-0.2845996805491573;-0.2746590909090909;-0.2647185012690245;0.0198811792801328;0.002555527861568273;Yes
1416;NN;85;0.80;0.35;0.20;-0.15;-0.15;-0.13957655213536055;-0.13285681818181816;-0.12613708422827577;0.013439467907084788;0.0017275099327497439;Yes
1417;NN;86;0.80;0.35;0.35;0.00;0.00;-0.0010901216369756217;0.0013818181818181818;0.003853758000611985;0.004943879637587607;0.0006354865564096856;No
1418;NN;87;0.80;0.35;0.50;0.15;0.15;0.040641067839032485;0.05224772727272728;0.06385438670642207;0.02321331886738958;0.0029838412646056214;Yes
1419;NN;88;0.80;0.35;0.65;0.30;0.00;-0.0015412482111691796;0.005518181818181819;0.012577611847532817;0.014118860058701997;0.0018148390367191236;No
1420;NN;89;0.80;0.35;0.80;0.45;-0.15;-0.04906020820219348;-0.042436363636363626;-0.035812519070533774;0.013247689131659706;0.00170285867856856;Yes
1421;NN;90;0.80;0.50;0.05;-0.45;-0.45;-0.16734577380708987;-0.1580840909090909;-0.14882240801109192;0.01852336579599795;0.002380994442769158;Yes
1422;NN;91;0.80;0.50;0.20;-0.30;-0.30;-0.051387834614810474;-0.04203409090909091;-0.032680347203371346;0.01870748741143912;0.002404661445191246;Yes
1423;NN;92;0.80;0.50;0.35;-0.15;-0.15;-0.003292399468499803;0.006125;0.015542399468499803;0.018834798936999606;0.0024210260755828496;No
1424;NN;93;0.80;0.50;0.50;0.00;0.00;0.0018330950312773885;0.009122727272727274;0.01641235951417716;0.01457926448289977;0.001874019446344143;Yes
1425;NN;94;0.80;0.50;0.65;0.15;-0.15;-0.02074807932753171;-0.013629545454545455;-0.0065110115815592015;0.014237067745972507;0.001830033459243808;Yes
1426;NN;95;0.80;0.50;0.80;0.30;-0.30;-0.07633685032367106;-0.06758636363636364;-0.05883587694905622;0.017500973374614842;0.0022495760655448405;Yes
1427;NN;96;0.80;0.50;0.95;0.45;-0.45;-0.18497531841597498;-0.17415454545454545;-0.16333377249311593;0.021641545922859075;0.0027818054851777483;Yes
1428;NN;97;0.80;0.65;0.20;-0.45;-0.15;-0.04906039636365272;-0.04470227272727273;-0.04034414909089274;0.008716247272759974;0.0011203868965718516;Yes
1429;NN;98;0.80;0.65;0.35;-0.30;0.00;-0.0024560110148608948;0.0060613636363636356;0.014578738287588166;0.01703474930244906;0.0021896475980547813;No
1430;NN;99;0.80;0.65;0.50;-0.15;0.15;0.03685703175821591;0.048525;0.060192968241784085;0.023335936483568177;0.002999602539631023;Yes
1431;NN;100;0.80;0.65;0.65;0.00;0.00;-0.003821429038443641;-0.0002545454545454544;0.0033123381293527323;0.007133767167796373;0.0009169748181619357;No
1432;NN;101;0.80;0.65;0.80;0.15;-0.15;-0.13376191801634602;-0.12659772727272728;-0.11943353652910856;0.014328381487237458;0.0018417709324921787;Yes
1433;NN;102;0.80;0.65;0.95;0.30;-0.30;-0.2752707124675851;-0.26385681818181816;-0.2524429238960512;0.022827788571533884;0.002934285179493385;Yes
1434;NN;103;0.80;0.80;0.35;-0.45;0.15;0.1602443334408451;0.19213863636363634;0.2240329392864276;0.06378860584558249;0.00819939085061628;Yes
1435;NN;104;0.80;0.80;0.50;-0.30;0.30;0.224956966890093;0.24234318181818182;0.25972939674627066;0.034772429856177636;0.004469650017224573;Yes
1436;NN;105;0.80;0.80;0.65;-0.15;0.15;0.14325850557253453;0.14662727272727274;0.14999603988201096;0.006737534309476444;0.0008660430250908233;Yes
1437;NN;106;0.80;0.80;0.80;0.00;0.00;-0.00034677027039480164;5.454545454545456e-05;0.0004558611794857108;0.0008026314498805124;0.00010317029004362397;No
1438;NN;107;0.80;0.80;0.95;0.15;-0.15;-0.15062611126758652;-0.14964999999999998;-0.14867388873241344;0.0019522225351730651;0.00025093879041680723;Yes
1439;NN;108;0.80;0.95;0.50;-0.45;0.45;0.44280898654983314;0.44709090909090915;0.45137283163198516;0.00856384508215203;0.0011007971107359663;Yes
1440;NN;109;0.80;0.95;0.65;-0.30;0.30;0.29947287351919205;0.2998977272727273;0.3003225810262625;0.0008497075070704264;0.00010922144898477522;Yes
1441;NN;110;0.80;0.95;0.80;-0.15;0.15;0.1495736043556903;0.14990454545454543;0.15023548655340055;0.0006618821977102439;8.507837354572007e-05;Yes
1442;NN;111;0.80;0.95;0.95;0.00;0.00;-7.68927090845877e-05;2.9545454545454545e-05;0.0001359836181754968;0.00021287632726008448;2.736313463684221e-05;No
1443;NN;112;0.95;0.05;0.05;0.00;0.00;-0.010989865646011733;-0.01038468899521531;-0.009779512344418888;0.0012103533015928461;0.00015557887894771823;Yes
1444;NN;113;0.95;0.05;0.20;0.15;0.15;0.14863776681523885;0.1497148325358852;0.15079189825653153;0.002154131441292672;0.0002768921721461823;Yes
1445;NN;114;0.95;0.05;0.35;0.30;0.30;0.309200326629486;0.3095751196172249;0.3099499126049638;0.000749585975477804;9.635182189059585e-05;Yes
1446;NN;115;0.95;0.05;0.50;0.45;0.45;0.44936183665309387;0.4494985645933014;0.4496352925335089;0.0002734558804150584;3.5150033680783525e-05;Yes
1447;NN;116;0.95;0.20;0.05;-0.15;-0.15;-0.1604006304954572;-0.15987751196172248;-0.15935439342798777;0.0010462370674694035;0.0001344833693238385;Yes
1448;NN;117;0.95;0.20;0.20;0.00;0.00;-0.0003655496582630987;-2.296650717703349e-05;0.0003196166439090318;0.0006851663021721305;8.807131359447656e-05;No
1449;NN;118;0.95;0.20;0.35;0.15;0.15;0.1598221877054755;0.15996363636363634;0.16010508502179718;0.0002828973163217052;3.6363636363636344e-05;Yes
1450;NN;119;0.95;0.20;0.50;0.30;0.30;0.29756836671918535;0.29930526315789474;0.30104215959660413;0.003473792877418834;0.00044652152462768555;Yes
1451;NN;120;0.95;0.20;0.65;0.45;0.15;0.41607221462556004;0.4274717703349282;0.4388713260442964;0.02279911141873638;0.002930599016719444;Yes
1452;NN;121;0.95;0.35;0.05;-0.30;-0.30;-0.2844348031745592;-0.2728497607655502;-0.26126471835654114;0.0231700848180181;0.002978283957557561;Yes
1453;NN;122;0.95;0.35;0.20;-0.15;-0.15;-0.13790672740648724;-0.1306755980861244;-0.12344446876576154;0.01446225864072571;0.0018589795090532565;Yes
1454;NN;123;0.95;0.35;0.35;0.00;0.00;0.005757670010612129;0.009563636363636366;0.013369602716660604;0.007611932706048474;0.0009784382423495613;Yes
1455;NN;124;0.95;0.35;0.50;0.15;0.15;0.08121495421125399;0.09351004784688993;0.10580514148252587;0.024590187271271893;0.003160824003821219;Yes
1456;NN;125;0.95;0.35;0.65;0.30;0.00;0.10182836498296684;0.12461626794258375;0.14740417090220068;0.04557580591923383;0.005858316561554204;Yes
1457;NN;126;0.95;0.35;0.80;0.45;-0.15;0.036906068789893984;0.07017990430622009;0.1034537398225462;0.06654767103265222;0.008554041239211975;Yes
1458;NN;127;0.95;0.50;0.05;-0.45;-0.45;-0.16824022053347662;-0.16291483253588518;-0.15758944453829374;0.010650775995182906;0.0013690513233393393;Yes
1459;NN;128;0.95;0.50;0.20;-0.30;-0.30;-0.031458228220715964;-0.024589473684210526;-0.01772071914770509;0.01373750907301087;0.001765820160361821;Yes
1460;NN;129;0.95;0.50;0.35;-0.15;-0.15;0.05102640564117897;0.06608612440191389;0.0811458431626488;0.03011943752146984;0.003871554130483495;Yes
1461;NN;130;0.95;0.50;0.50;0.00;0.00;0.031044842676470737;0.045347368421052636;0.059649894165634536;0.028605051489163803;0.0036768948678614207;Yes
1462;NN;131;0.95;0.50;0.65;0.15;-0.15;0.02750031807632435;0.04103540669856459;0.05457049532080484;0.027070177244480485;0.00347960204931059;Yes
1463;NN;132;0.95;0.50;0.80;0.30;-0.30;-0.04994990843345332;-0.042960765550239234;-0.035971622667025145;0.013978285766428173;0.0017967696095757858;Yes
1464;NN;133;0.95;0.50;0.95;0.45;-0.45;-0.17119749752353353;-0.16617990430622012;-0.16116231108890672;0.010035186434626786;0.0012899234078809347;Yes
1465;NN;134;0.95;0.65;0.20;-0.45;-0.15;0.01322468108305476;0.04491866028708134;0.07661263949110791;0.06338795840805315;0.008147891607294467;Yes
1466;NN;135;0.95;0.65;0.35;-0.30;0.00;0.06934902622217443;0.09202296650717703;0.11469690679217964;0.04534788057000522;0.005829019024818369;Yes
1467;NN;136;0.95;0.65;0.50;-0.15;0.15;0.08697884990785085;0.09922296650717703;0.11146708310650322;0.024488233198652367;0.003147718821804179;Yes
1468;NN;137;0.95;0.65;0.65;0.00;0.00;0.005103443577062225;0.010516746411483252;0.015930049245904278;0.010826605668842054;0.0013916524791156182;Yes
1469;NN;138;0.95;0.65;0.80;0.15;-0.15;-0.1355724296176905;-0.12618755980861243;-0.11680268999953436;0.018769739618156155;0.002412663347214657;Yes
1470;NN;139;0.95;0.65;0.95;0.30;-0.30;-0.27919568176345905;-0.26712918660287077;-0.2550626914422825;0.024132990321176506;0.003102055883091059;Yes
1471;NN;140;0.95;0.80;0.35;-0.45;0.15;0.4021895493207778;0.4166507177033492;0.43111188608592066;0.028922336765142834;0.003717678734422096;Yes
1472;NN;141;0.95;0.80;0.50;-0.30;0.30;0.2867704910749398;0.2933971291866029;0.30002376729826596;0.013253276223326125;0.0017035768436339965;Yes
1473;NN;142;0.95;0.80;0.65;-0.15;0.15;0.15819378340582704;0.15958851674641147;0.1609832500869959;0.002789466681168874;0.00035855819829395063;Yes
1474;NN;143;0.95;0.80;0.80;0.00;0.00;-0.0001500168436800957;0.00023349282296650716;0.00061700248961311;0.0007670193332932057;9.859270664849691e-05;No
1475;NN;144;0.95;0.80;0.95;0.15;-0.15;-0.16551965792724876;-0.1552555023923445;-0.14499134685744025;0.020528311069808503;0.0026387102168662505;Yes
1476;NN;145;0.95;0.95;0.50;-0.45;0.45;0.44469999198430477;0.4476937799043062;0.45068756782430763;0.005987575840002908;0.0007696433228018392;Yes
1477;NN;146;0.95;0.95;0.65;-0.30;0.30;0.30725339145554176;0.3087617224880383;0.3102700535205348;0.0030166620649930255;0.0003877619052371556;Yes
1478;NN;147;0.95;0.95;0.80;-0.15;0.15;0.14888251283615225;0.1495444976076555;0.15020648237915876;0.0013239695430065195;0.0001701831167732608;Yes
1479;NN;148;0.95;0.95;0.95;0.00;0.00;-0.011509625138961917;-0.010235406698564596;-0.008961188258167274;0.0025484368807946445;0.00032757621469803246;Yes
1480;NN_noSex;1;0.50;0.05;0.05;0.00;0.00;-0.0010181453373352073;-0.00018909090909090913;0.0006399635191533891;0.0016581088564885966;0.00021313340222750676;No
1481;NN_noSex;2;0.50;0.05;0.20;0.15;0.15;0.14514321836958405;0.14726545454545456;0.14938769072132507;0.00424447235174104;0.0005455847060023083;Yes
1482;NN_noSex;3;0.50;0.05;0.35;0.30;0.30;0.27284698666822765;0.2806254545454545;0.28840392242268137;0.015556935754453684;0.0019996893645470143;Yes
1483;NN_noSex;4;0.50;0.05;0.50;0.45;0.45;0.21201798090964033;0.23038545454545453;0.24875292818126873;0.036734947271628425;0.004721912112109919;Yes
